114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-3,-10,18,20,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-2,-9,7,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-3,-5,17,13,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-6,12,14,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-3,3,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-3,-10,22,22,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-2,-4,6,6,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-3,-7,19,11,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-8,15,16,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-4,5,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-3,-9,24,26,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-8,10,3,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-3,-8,20,11,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-6,16,18,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-2,3,-1,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,-10,20,12,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-2,3,-12,-20,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-7,-5,-16,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,1,1,-2,-5,-2,12,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,1,1,-3,25,-9,16,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,22,4,25,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,5,0,23,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,0,-7,-10,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,1,-2,2,4,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,0,-2,10,-16,-26,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,1,-2,0,0,15,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,1,-4,-30,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,-59,-28,-12,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-3,-16,7,2,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,1,-2,20,24,33,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,0,-3,40,-3,5,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,0,-3,14,1,21,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-3,-3,8,18,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,0,-4,-4,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,0,-2,3,0,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,153,0,114,514,114,514,0,0,1,2,3,0,0,-2,6,-9,-23,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,4,-11,-25,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-2,-23,17,-19,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,1,1,-3,-5,6,9,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,154,0,114,514,114,514,0,0,1,2,3,0,1,-2,-15,9,2,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,1,-2,-10,7,-5,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,1,-2,10,-2,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,1,-2,7,-3,-6,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,13,-14,-14,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,1,-2,8,-4,10,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,25,-11,-1,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-3,-1,0,-2,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,-10,3,7,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,-10,-1,8,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-18,6,15,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-5,6,17,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,-10,2,12,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-5,8,18,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,1,3,14,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,8,-1,-7,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,1,-4,-18,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,3,-2,-6,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,4,-9,-17,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,-5,-4,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,9,-6,-24,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,8,-3,-9,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,8,-9,-25,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,14,-6,-11,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,1,-2,4,3,19,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,1,-2,7,-3,-3,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,9,-12,-19,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,18,-6,-23,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-3,-22,12,25,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,20,0,19,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-3,39,-6,1,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,0,-3,-9,-5,-4,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,156,0,114,514,114,514,0,0,1,2,3,0,0,-3,40,-19,8,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,25,18,0,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-3,-24,21,17,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,0,0,-2,-17,-8,-25,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,158,0,114,514,114,514,0,0,1,2,3,1,0,-3,-9,-12,-17,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,1,0,-2,-20,15,26,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-1,22,15,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-3,-6,16,15,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,157,0,114,514,114,514,0,0,1,2,3,0,0,-2,-7,1,-1,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,-3,9,-9,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
114,514,114,155,0,114,514,114,514,0,0,1,2,3,0,0,-2,-3,12,4,19,19,810,0.0,0.0,0.0,0.0,0.0,0.0,100,0,0
